date,country_code,country_name,total_cases,total_deaths
2020-03-06,SRB,Serbia,1,0
2020-03-07,SRB,Serbia,1,0
2020-03-08,SRB,Serbia,1,0
2020-03-09,SRB,Serbia,2,0
2020-03-10,SRB,Serbia,5,0
2020-03-11,SRB,Serbia,18,0
2020-03-12,SRB,Serbia,24,0
2020-03-13,SRB,Serbia,35,0
2020-03-14,SRB,Serbia,46,0
2020-03-15,SRB,Serbia,48,0
2020-03-16,SRB,Serbia,57,0
2020-03-17,SRB,Serbia,72,0
2020-03-18,SRB,Serbia,89,0
